aay	Ama	Ance	Antp	apt	Blimp-1	bmm	bowl	brk	Btk29A	bun	cad	CenG1A	CG10479	CG11208	CG14427	CG17724	CG17786	CG43394	CG8147	cnc	croc	Cyp310a1	D	dan	danr	Dfd	disco	Doc2	Doc3	dpn	edl	ems	erm	Esp	E(spl)m5-HLH	eve	exex	fj	fkh	ftz	gk	gt	h	hb	hkb	htl	Ilp4	ImpE2	ImpL2	ken	kni	knrl	Kr	lok	Mdr49	Mes2	MESR3	mfas	Nek2	NetA	noc	nub	numb	oc	odd	peb	prd	pxb	rau	rho	run	sna	srp	tkv	tll	toc	Traf4	trn	tsh	twi	zen	zen2	zfh1
0.145141	0.123282	0.05439	0.354476	0.163348	0.538818	0.250056	0.255081	0.412576	0.365813	0.349335	0.457418	0.114097	0.104669	0.182074	0.481887	0.166944	0.110274	0.00459	0.086756	0.235082	0.183103	0.115381	0.175382	0.581085	0.556711	0.240954	0.376733	0.086928	0.316259	0.063236	0.155901	0.142188	0.233729	0.502774	0.263035	0.243612	0.333781	0.145667	0.065182	0.384809	0.445813	0.057947	0.355712	0.107095	0.19805	0.141389	0.043285	0.124334	0.403623	0.119647	0.115516	0.153282	0.611288	0.451284	0.113359	0.174204	0.347382	0.613336	0.207618	0.042205	0.083803	0.14131	0.284159	0.063276	0.107668	0.196613	0.280703	0.15238	0.106406	0.122361	0.646948	0.078065	0.131839	0.119455	0.041962	0.031226	0.191574	0.187958	0.756822	0.059148	0.08465	0.456212	0.254371
0.145878	0.101399	0.069338	0.362135	0.274093	0.538764	0.242561	0.218196	0.468689	0.375195	0.296623	0.585963	0.165156	0.142977	0.302154	0.361066	0.205283	0.13341	0.006548	0.080782	0.228156	0.162701	0.073954	0.170218	0.582985	0.65997	0.240029	0.378006	0.088642	0.29435	0.076708	0.163385	0.158817	0.235472	0.528733	0.158845	0.1286	0.278783	0.094281	0.061242	0.653064	0.52264	0.05029	0.240271	0.097486	0.180056	0.147353	0.043547	0.140769	0.365178	0.104441	0.136005	0.120846	0.594719	0.359611	0.126733	0.174204	0.372172	0.504736	0.284201	0.076562	0.107885	0.08794	0.252275	0.083436	0.198268	0.247015	0.333831	0.141498	0.087801	0.137092	0.647498	0.071239	0.190586	0.115637	0.051262	0.060663	0.16656	0.139603	0.850915	0.043325	0.06325	0.466552	0.33805
0.140689	0.091808	0.059271	0.30695	0.257299	0.600851	0.265333	0.206182	0.42845	0.327677	0.295116	0.574798	0.14795	0.157736	0.270186	0.415787	0.238974	0.124159	0.00695	0.119621	0.262514	0.22354	0.081376	0.173132	0.680486	0.560744	0.247539	0.321745	0.088922	0.25802	0.071139	0.165801	0.112944	0.235486	0.570013	0.201608	0.230278	0.258845	0.077049	0.056506	0.347456	0.572931	0.053631	0.364815	0.108089	0.205397	0.098871	0.049176	0.142554	0.447228	0.108934	0.122513	0.120416	0.565539	0.435871	0.142431	0.142363	0.500776	0.480843	0.250727	0.072148	0.078411	0.105175	0.212988	0.092272	0.10473	0.234162	0.2606	0.173084	0.101213	0.174508	0.785864	0.082724	0.182009	0.134521	0.06212	0.052144	0.174254	0.16565	0.791414	0.056881	0.069996	0.367085	0.242971
0.1591	0.081995	0.038154	0.352167	0.214207	0.55111	0.26461	0.174957	0.493186	0.299387	0.339812	0.523182	0.116285	0.096336	0.235073	0.385606	0.206057	0.140241	0.005981	0.107453	0.20296	0.217246	0.053561	0.186593	0.636274	0.592132	0.269831	0.276271	0.105859	0.225643	0.052587	0.131215	0.144974	0.18408	0.567062	0.247895	0.098248	0.248525	0.11338	0.056151	0.676868	0.478084	0.055514	0.216507	0.099925	0.163846	0.111978	0.038566	0.14849	0.29924	0.126277	0.115	0.126974	0.585968	0.551465	0.144716	0.125727	0.782374	0.593346	0.350511	0.066719	0.131168	0.082683	0.202323	0.081286	0.271384	0.226098	0.375822	0.151664	0.127665	0.176173	0.954202	0.077467	0.153524	0.166348	0.038619	0.065824	0.278513	0.266714	0.850421	0.051974	0.056727	0.345925	0.215882
0.121396	0.075305	0.062874	0.290597	0.277286	0.36005	0.25852	0.182971	0.515872	0.202624	0.262326	0.417206	0.138306	0.027145	0.326066	0.269409	0.207234	0.179311	0.004678	0.139377	0.21581	0.23425	0.096451	0.150874	0.541823	0.665418	0.234711	0.302738	0.051399	0.252634	0.055426	0.172865	0.115774	0.107536	0.571196	0.193571	0.15374	0.183904	0.129133	0.046232	0.402811	0.435545	0.061589	0.195823	0.114161	0.172999	0.110118	0.037922	0.160583	0.464322	0.111513	0.085386	0.1049	0.627358	0.491364	0.106912	0.092331	0.577543	0.665706	0.202962	0.057292	0.101779	0.068947	0.191199	0.086134	0.111954	0.249078	0.300423	0.121229	0.089936	0.141011	0.921664	0.068179	0.142811	0.142955	0.051621	0.077037	0.222599	0.219744	0.690828	0.052346	0.062217	0.445073	0.239033
0.135048	0.018797	0.045508	0.322695	0.221012	0.471969	0.241402	0.187423	0.513093	0.213912	0.266316	0.468664	0.122177	0.095065	0.293992	0.258816	0.243444	0.207692	0.007189	0.08267	0.217946	0.187142	0.074478	0.172306	0.515172	0.641109	0.262045	0.303302	0.068508	0.186083	0.066411	0.105933	0.117038	0.169874	0.385981	0.164273	0.083329	0.185343	0.146964	0.053157	0.722224	0.456591	0.048717	0.198156	0.094163	0.162307	0.103557	0.036102	0.17446	0.353686	0.112804	0.115284	0.099315	0.607756	0.610126	0.133612	0.056503	0.631094	0.591182	0.329761	0.069799	0.14425	0.03954	0.165317	0.083574	0.173606	0.286182	0.382611	0.155954	0.104617	0.1797	1.275126	0.048722	0.143546	0.162198	0.053898	0.080284	0.26883	0.189724	0.743109	0.068841	0.051706	0.441137	0.164726
0.160706	0.062512	0.063038	0.276294	0.252174	0.307507	0.282586	0.097631	0.452931	0.206897	0.178328	0.339563	0.218985	0.051959	0.297963	0.189828	0.255896	0.08491	0.004731	0.119175	0.22513	0.208354	0.06025	0.17309	0.51904	0.520503	0.198208	0.270956	0.08273	0.259813	0.046941	0.10605	0.130872	0.206654	0.498156	0.158837	0.138004	0.176097	0.140573	0.045541	0.444359	0.368582	0.057338	0.260713	0.09229	0.152658	0.07308	0.059514	0.125471	0.655203	0.106183	0.077524	0.055673	0.616791	0.662582	0.160089	0.149122	0.572271	0.516631	0.278601	0.044398	0.07284	0.066056	0.129641	0.069632	0.094016	0.218092	0.298742	0.09048	0.10402	0.29095	0.682665	0.066365	0.126198	0.133202	0.056558	0.054364	0.198855	0.107884	0.693944	0.079462	0.059772	0.292245	0.170651
0.133113	0.014787	0.040382	0.287243	0.21578	0.263641	0.297885	0.194688	0.437505	0.157214	0.133384	0.301483	0.222278	0.096542	0.317914	0.276015	0.23693	0.140499	0.009845	0.155118	0.213532	0.209671	0.04247	0.135142	0.567552	0.644667	0.241166	0.338389	0.054848	0.312979	0.046479	0.09344	0.102806	0.364381	0.402728	0.191153	0.058118	0.194	0.142535	0.040872	0.864326	0.403489	0.051161	0.305554	0.107741	0.152237	0.084553	0.048648	0.156726	0.348698	0.097914	0.126277	0.099381	0.641693	0.687217	0.119614	0.090201	0.493076	0.689075	0.323542	0.091074	0.142907	0.070285	0.155719	0.085091	0.255866	0.243726	0.420395	0.170861	0.119238	0.274265	0.981255	0.074411	0.09774	0.101571	0.055561	0.075829	0.162869	0.325928	0.726981	0.083688	0.036191	0.256412	0.214529
0.146074	0.050148	0.025828	0.269046	0.265251	0.255212	0.273041	0.114321	0.420962	0.181663	0.211448	0.310472	0.226753	0.129159	0.30116	0.255982	0.168718	0.170447	0.012049	0.125503	0.219518	0.22569	0.058835	0.137286	0.625959	0.606332	0.225038	0.307966	0.055003	0.299514	0.054463	0.061531	0.098323	0.201294	0.465498	0.197183	0.084227	0.23148	0.145347	0.041873	0.680739	0.364231	0.080457	0.180069	0.09993	0.149004	0.088422	0.058625	0.157461	0.47862	0.121781	0.111733	0.089059	0.622139	0.613122	0.09644	0.119987	0.427216	0.794196	0.257152	0.062306	0.124474	0.064309	0.134659	0.100238	0.143664	0.217359	0.338526	0.149781	0.076051	0.364046	0.952432	0.069348	0.123031	0.170627	0.055084	0.065453	0.176036	0.353018	0.682703	0.075657	0.046558	0.240528	0.213708
0.175495	0.077817	0.041079	0.502943	0.308393	0.311807	0.299383	0.156364	0.422627	0.236093	0.267934	0.347722	0.236865	0.13536	0.419118	0.370187	0.197874	0.241838	0.016548	0.19624	0.215855	0.234829	0.073963	0.152691	0.661346	0.593704	0.234801	0.314098	0.113077	0.284593	0.088555	0.099812	0.139336	0.300577	0.604037	0.198601	0.054986	0.234048	0.133752	0.042886	0.880698	0.354541	0.07286	0.251127	0.113416	0.142965	0.082265	0.058625	0.152033	0.5849	0.087061	0.12503	0.081102	0.638109	0.957746	0.063888	0.138668	0.375166	0.814244	0.212075	0.061045	0.114776	0.080996	0.203985	0.14145	0.464659	0.228754	0.369672	0.151751	0.123393	0.473123	1.026182	0.057945	0.117466	0.102958	0.060194	0.263991	0.149958	0.353018	0.71169	0.068978	0.029674	0.242137	0.178863
0.192307	0.086706	0.037365	0.404549	0.229724	0.261256	0.241711	0.20698	0.546433	0.170882	0.392113	0.353561	0.29472	0.066144	0.351581	0.548815	0.229478	0.186065	0.020429	0.123524	0.229018	0.232775	0.112449	0.131869	0.658162	0.638877	0.227793	0.379565	0.106688	0.270668	0.099993	0.046506	0.167024	0.235314	0.627591	0.274208	0.059326	0.221765	0.167828	0.054965	0.862152	0.386731	0.082614	0.254131	0.098869	0.117632	0.08779	0.066585	0.152986	0.476941	0.067085	0.13056	0.094986	0.671773	0.998141	0.07988	0.118522	0.45237	0.700238	0.374234	0.038696	0.133546	0.162088	0.166854	0.07434	0.391333	0.157382	0.38445	0.151272	0.138464	0.609888	1.005848	0.070045	0.119095	0.151951	0.062361	0.288931	0.184077	0.482909	0.7692	0.077841	0.032903	0.302731	0.128403
0.193185	0.097368	0.07135	0.832556	0.34664	0.489952	0.253422	0.215635	0.493132	0.199381	0.388775	0.410287	0.260027	0.145866	0.203842	0.776704	0.234484	0.23237	0.026985	0.188282	0.27458	0.241039	0.146285	0.172126	0.675482	0.522176	0.254401	0.439086	0.127661	0.207274	0.100008	0.061618	0.162435	0.256866	0.619462	0.740227	0.057955	0.286654	0.243401	0.04808	0.930044	0.413168	0.080389	0.243069	0.105557	0.119854	0.096592	0.104549	0.206003	0.464088	0.066401	0.149402	0.110422	0.626203	0.923677	0.121087	0.179014	0.34331	0.557516	0.379293	0.125326	0.132077	0.096761	0.183184	0.134087	0.639063	0.2131	0.363231	0.248819	0.199679	0.747242	0.872175	0.195393	0.075756	0.113375	0.058898	0.825252	0.218313	0.616554	0.777713	0.132007	0.044121	0.120948	0.126177
0.193916	0.149572	0.054596	0.519195	0.267916	0.437786	0.312828	0.252247	0.388893	0.168956	0.202335	0.369113	0.266577	0.128461	0.387222	0.851383	0.236724	0.221754	0.023316	0.177979	0.26023	0.227504	0.261626	0.199189	0.75344	0.591605	0.293176	0.424452	0.126125	0.281226	0.11653	0.06327	0.132287	0.251269	0.560377	0.814333	0.075376	0.302392	0.20689	0.073078	0.818042	0.3252	0.074111	0.246093	0.11959	0.154665	0.096292	0.12096	0.207915	0.509022	0.060924	0.145857	0.136919	0.633999	0.990647	0.154145	0.184612	0.211868	0.537361	0.249157	0.115276	0.118545	0.097075	0.16834	0.148091	0.577424	0.217069	0.375398	0.176615	0.145551	0.840173	0.995269	0.332035	0.092519	0.113898	0.064314	0.414993	0.256315	0.499491	0.867647	0.252459	0.051677	0.277719	0.120743
0.218237	0.212783	0.053382	0.472586	0.295918	0.40761	0.315008	0.189181	0.411838	0.161529	0.351633	0.357612	0.30171	0.15598	0.337961	0.512978	0.179246	0.206401	0.026321	0.176044	0.265315	0.211114	0.423908	0.197194	0.640162	0.543278	0.272462	0.415689	0.089364	0.216386	0.177317	0.048668	0.163392	0.20373	0.371586	0.939121	0.061738	0.267003	0.171068	0.075242	0.907568	0.351167	0.075173	0.25371	0.10852	0.111054	0.12581	0.12096	0.203308	0.553516	0.082808	0.141784	0.126224	0.583589	0.791441	0.212522	0.212989	0.149654	0.527866	0.418801	0.220012	0.170172	0.135	0.158239	0.135656	0.748151	0.227992	0.375975	0.326214	0.136128	0.580749	0.769643	0.570032	0.073456	0.133399	0.091665	0.477629	0.241591	0.445246	0.866136	0.394788	0.048007	0.343951	0.015116
0.240498	0.457829	0.072688	0.61447	0.223023	0.26767	0.217635	0.235156	0.263082	0.179529	0.269692	0.356505	0.29018	0.16824	0.296756	0.492692	0.168509	0.182302	0.025394	0.221285	0.197247	0.255103	0.423129	0.226765	0.580501	0.709423	0.262772	0.354355	0.122495	0.224033	0.111098	0.135525	0.116087	0.0981	0.165628	0.537356	0.064702	0.282746	0.208684	0.072556	0.844437	0.358972	0.074489	0.240817	0.117668	0.108863	0.23672	0.183959	0.212063	0.249693	0.079891	0.155335	0.123124	0.599203	0.501295	0.116164	0.412007	0.098154	0.4123	0.272248	0.30776	0.148603	0.122908	0.132723	0.16327	0.599446	0.216889	0.346044	0.316139	0.191824	0.648998	0.880597	0.839013	0.104921	0.364656	0.061145	0.209349	0.141728	0.297055	1.036684	0.686365	0.049914	0.2748	0.025667
0.245309	0.657347	0.086391	0.714128	0.209737	0.360587	0.192038	0.205729	0.137938	0.182944	0.232635	0.169873	0.31493	0.235194	0.246692	0.340795	0.179986	0.167095	0.024624	0.175991	0.201612	0.221915	0.46835	0.217813	0.64167	0.5578	0.23651	0.361722	0.131715	0.246047	0.246888	0.127968	0.213229	0.138779	0.235331	0.433997	0.056503	0.305904	0.168743	0.073069	0.92731	0.304926	0.07174	0.301638	0.11564	0.149788	0.44143	0.207657	0.18267	0.285267	0.110127	0.138352	0.15052	0.557517	0.234036	0.172104	0.566426	0.142617	0.397873	0.202843	0.388516	0.218629	0.162437	0.156667	0.121865	0.769459	0.244095	0.303381	0.620723	0.177955	0.252926	0.795293	0.842964	0.118195	0.447734	0.063385	0.070698	0.137838	0.578162	1.041491	0.856299	0.036914	0.29579	0.07594
0.249716	0.653868	0.084296	1.042642	0.214648	0.182099	0.215793	0.193139	0.149654	0.23203	0.216291	0.19687	0.285058	0.24811	0.200255	0.259548	0.182204	0.191806	0.024576	0.172127	0.23269	0.24288	0.687113	0.187004	0.497608	0.433211	0.257009	0.306842	0.158755	0.194828	0.121075	0.138289	0.144262	0.17637	0.261393	0.425353	0.065646	0.276448	0.174444	0.066993	0.854928	0.264322	0.072935	0.357805	0.104055	0.145267	0.580171	0.226554	0.156719	0.295015	0.091321	0.127037	0.144153	0.632026	0.23161	0.208116	0.746088	0.203533	0.371802	0.233931	0.443655	0.162769	0.115838	0.098418	0.122192	0.585001	0.332204	0.293299	0.30818	0.169468	0.214354	0.982442	0.835691	0.098353	0.539929	0.056153	0.049102	0.279087	0.432471	1.113045	0.796997	0.028548	0.313065	0.156473
0.263049	0.71228	0.072021	1.17716	0.098059	0.218511	0.175909	0.166487	0.15944	0.222059	0.177911	0.185842	0.369858	0.29929	0.183103	0.296871	0.195658	0.13527	0.026367	0.263527	0.245572	0.230658	0.531755	0.161807	0.541595	0.443796	0.25123	0.311737	0.128882	0.21716	0.211481	0.126183	0.195862	0.155806	0.175538	0.339459	0.052849	0.211745	0.18292	0.076271	0.928375	0.25686	0.082296	0.250388	0.1017	0.113782	0.822995	0.288835	0.189914	0.275935	0.095698	0.171546	0.131252	0.590262	0.156039	0.309457	0.713766	0.280117	0.260675	0.239982	0.547165	0.138119	0.134192	0.060314	0.116538	0.76508	0.2463	0.354875	0.657633	0.0321	0.210546	0.677099	0.963857	0.237457	0.464623	0.062617	0.05613	0.274427	0.445582	1.137432	1.002268	0.034464	0.258108	0.290457
0.207503	0.735179	0.092691	0.976564	0.211842	0.244817	0.194035	0.245178	0.096096	0.241591	0.241665	0.256493	0.362603	0.097347	0.198238	0.280354	0.218699	0.196418	0.026804	0.23641	0.2474	0.288147	0.899246	0.162989	0.424619	0.472813	0.227416	0.287753	0.120384	0.169595	0.200097	0.154398	0.169139	0.14177	0.247016	0.444162	0.055834	0.262146	0.173437	0.074245	0.909042	0.259569	0.090115	0.378846	0.082382	0.114982	0.868672	0.316763	0.17197	0.310602	0.106669	0.16399	0.14897	0.607768	0.163355	0.371345	0.869847	0.227379	0.234345	0.299469	0.628421	0.126904	0.122932	0.059223	0.110125	0.71182	0.231599	0.297469	0.45242	0.111899	0.24529	0.768407	0.842786	0.143647	0.438882	0.070698	0.062397	0.423037	0.580263	1.055825	1.002423	0.032122	0.516578	0.44327
0.199543	0.780714	0.065933	0.778658	0.151803	0.201678	0.29471	0.21161	0.148707	0.167694	0.205667	0.289478	0.369932	0.298279	0.203875	0.279863	0.148815	0.127528	0.021163	0.25616	0.289882	0.275072	0.521463	0.122722	0.381075	0.352588	0.173503	0.2212	0.124116	0.179598	0.323092	0.220093	0.14386	0.193891	0.235745	0.47739	0.052404	0.218348	0.15133	0.088772	0.873896	0.225344	0.077633	0.451279	0.090706	0.11746	0.784373	0.348156	0.156763	0.172823	0.068271	0.165824	0.144506	0.529284	0.206079	0.348971	0.849327	0.311473	0.201786	0.21802	0.638587	0.134159	0.163687	0.060403	0.140227	0.798964	0.290861	0.3146	0.514717	0.15441	0.234114	0.580542	0.89169	0.117474	0.502892	0.067795	0.040718	0.378835	0.532587	1.049243	0.757339	0.03515	0.379218	0.310017
0.233242	0.79794	0.108201	0.798049	0.208414	0.255796	0.14345	0.249855	0.1486	0.194741	0.209356	0.320953	0.353107	0.336778	0.130276	0.304101	0.143669	0.127187	0.028768	0.166215	0.262595	0.233108	0.742486	0.16315	0.553293	0.350303	0.23127	0.242001	0.172917	0.187107	0.297001	0.399376	0.162442	0.183758	0.229252	0.408962	0.049954	0.319437	0.167238	0.090164	0.933993	0.196432	0.085873	0.415047	0.106806	0.122998	0.78948	0.342834	0.176444	0.220474	0.101107	0.169239	0.130842	0.602296	0.236824	0.521792	0.748035	0.237901	0.265626	0.162133	0.849315	0.142397	0.160981	0.073347	0.12575	0.702527	0.217714	0.289908	0.611136	0.159355	0.263099	0.689662	0.896405	0.149068	0.490233	0.068556	0.044548	0.295909	0.436648	1.078615	0.878761	0.033608	0.457903	0.459317
0.035809	0.52776	0.242466	0.293712	0.133901	0.224438	0.216705	0.130511	0.148342	0.531773	0.740071	0.547271	0.057526	0.66453	0.149206	0.093227	0.069584	0.092425	0.006839	0.374877	0.034315	0.342457	0.130201	0.59291	0.110156	0.068099	0.032116	0.056024	0.910283	0.758735	0.243284	0.229161	0.063597	0.242081	0.220446	0.313859	0.043694	0.040263	0.079438	0.027428	0.789221	0.610675	0.019661	0.252673	0.042042	0.045764	0.115014	0.03164	0.043249	0.073208	0.058099	0.104266	0.01742	0.553912	0.177042	0.094347	0.04252	0.120198	0.44045	0.20471	0.048001	0.082948	0.104483	0.247427	0.044162	0.236714	0.203995	0.242927	0.22935	0.114142	0.793833	0.369297	0.009294	0.167964	0.412728	0.028923	0.282072	0.157095	0.122013	0.443692	0.07295	0.54175	0.581837	0.316508
0.036904	0.478297	0.258392	0.26611	0.126215	0.220134	0.141437	0.151379	0.190722	0.527919	0.73113	0.36285	0.089188	0.466424	0.130355	0.080629	0.061046	0.123733	0.007604	0.264945	0.102141	0.333284	0.142373	0.428218	0.106774	0.07377	0.06656	0.010445	0.861564	0.631416	0.205548	0.207641	0.057078	0.146049	0.124814	0.459045	0.076839	0.080666	0.017636	0.02665	0.704769	0.702007	0.02992	0.228851	0.024611	0.051119	0.093741	0.017587	0.051224	0.06792	0.073458	0.117254	0.025905	0.544523	0.184866	0.125941	0.094928	0.124828	0.330153	0.208734	0.046793	0.075351	0.099991	0.171198	0.093263	0.102979	0.163588	0.274308	0.152378	0.125636	0.757326	0.307617	0.019566	0.050313	0.556049	0.016457	0.212914	0.134321	0.06577	0.422395	0.072888	0.526832	0.861699	0.289571
0.027276	0.487879	0.144827	0.289993	0.177678	0.172656	0.116327	0.153	0.172879	0.547919	0.79994	0.425549	0.128398	0.285609	0.1881	0.052279	0.035201	0.077105	0.006348	0.275556	0.105751	0.329579	0.162894	0.48282	0.152819	0.061093	0.074767	0.112026	0.635542	0.419464	0.198617	0.350938	0.080549	0.136883	0.102705	0.211945	0.058448	0.064432	0.092217	0.016292	0.832874	0.754516	0.022345	0.255694	0.032921	0.061106	0.089456	0.016744	0.03415	0.051222	0.072362	0.113453	0.039346	0.607786	0.222948	0.1169	0.054128	0.10824	0.290014	0.157578	0.04103	0.095747	0.129535	0.165766	0.06197	0.28534	0.118812	0.336615	0.151784	0.160012	0.730933	0.419188	0.039822	0.063251	0.478487	0.010786	0.147957	0.184317	0.097168	0.509513	0.058758	0.401793	0.944453	0.291534
0.043227	0.476153	0.102121	0.286089	0.24942	0.269154	0.190302	0.111167	0.2256	0.542295	0.634277	0.338214	0.154062	0.273347	0.291482	0.09843	0.042407	0.111132	0.008977	0.190047	0.132378	0.300822	0.202154	0.574701	0.162301	0.119086	0.065091	0.087857	0.435329	0.401877	0.073922	0.273694	0.078195	0.130087	0.203003	0.175671	0.181194	0.079739	0.077689	0.015759	0.576894	0.672324	0.018341	0.210303	0.039998	0.0497	0.09406	0.024756	0.051784	0.085965	0.088522	0.109628	0.029052	0.662935	0.21971	0.132877	0.078106	0.130532	0.527323	0.200116	0.028102	0.079883	0.109462	0.173568	0.043069	0.110239	0.067269	0.258657	0.164886	0.090681	0.729744	0.325747	0.024744	0.081121	0.362596	0.010844	0.114409	0.175485	0.097445	0.507325	0.047409	0.386534	0.208805	0.237053
0.025955	0.510364	0.088022	0.290342	0.14152	0.266932	0.2522	0.210761	0.176378	0.569835	0.680096	0.262321	0.054491	0.246888	0.278114	0.128377	0.043145	0.099052	0.006445	0.155518	0.108864	0.274823	0.190304	0.606789	0.101406	0.130401	0.032662	0.121186	0.271537	0.324784	0.476827	0.217296	0.067803	0.157082	0.276186	0.165467	0.060204	0.153148	0.061006	0.012855	0.933757	0.573252	0.015855	0.223035	0.04055	0.042609	0.093733	0.025293	0.050236	0.082903	0.097666	0.154877	0.053987	0.681413	0.229565	0.150025	0.070042	0.108999	0.370634	0.21485	0.037049	0.06103	0.107479	0.226599	0.084747	0.589301	0.08184	0.269622	0.407536	0.092118	0.477796	0.483838	0.026543	0.106517	0.388077	0.009935	0.118031	0.153823	0.095012	0.622431	0.04008	0.157941	0.456884	0.268688
0.028925	0.50397	0.080974	0.281783	0.129304	0.311474	0.17843	0.152663	0.259729	0.557143	0.61945	0.304864	0.066596	0.071743	0.303484	0.121398	0.042591	0.138141	0.005191	0.143482	0.150416	0.361453	0.218098	0.487914	0.177037	0.212528	0.046527	0.141135	0.175839	0.333864	0.150216	0.229908	0.125218	0.213088	0.251217	0.178577	0.141393	0.113527	0.081087	0.025504	0.777271	0.646902	0.029543	0.282636	0.049903	0.070531	0.094965	0.019147	0.061419	0.130861	0.103322	0.083372	0.067125	0.80843	0.240627	0.148494	0.035964	0.102312	0.360165	0.125319	0.034738	0.062693	0.089146	0.235328	0.035657	0.282645	0.06279	0.243189	0.248195	0.09924	0.347869	0.382709	0.037268	0.072139	0.315752	0.009733	0.127588	0.136446	0.117526	0.620677	0.032498	0.136866	0.251865	0.393982
0.055077	0.478166	0.042074	0.253052	0.228774	0.310222	0.186588	0.170591	0.20499	0.589943	0.468703	0.410024	0.053102	0.134934	0.294975	0.117714	0.119472	0.145431	0.009536	0.104086	0.15553	0.315831	0.174548	0.419118	0.222302	0.271835	0.061595	0.112067	0.14193	0.22263	0.208015	0.351094	0.093839	0.11085	0.32566	0.184383	0.061758	0.123109	0.017896	0.014612	0.942557	0.635673	0.023686	0.343183	0.047247	0.058356	0.075087	0.028256	0.09431	0.108049	0.084322	0.137666	0.071215	0.69856	0.288107	0.145285	0.059781	0.059056	0.345287	0.117646	0.030714	0.07147	0.178684	0.237253	0.01253	0.706637	0.130058	0.419899	0.297615	0.141509	0.246055	0.62803	0.05311	0.072986	0.389064	0.015059	0.038984	0.14624	0.161524	0.707208	0.035754	0.082383	0.322289	0.294941
0.077878	0.406755	0.072194	0.268675	0.209064	0.364507	0.131101	0.198682	0.320374	0.656804	0.431424	0.325931	0.11142	0.134934	0.307698	0.185991	0.110832	0.104117	0.00702	0.075395	0.143853	0.345524	0.184427	0.471069	0.240077	0.257073	0.068861	0.247453	0.117216	0.239624	0.147818	0.314926	0.09171	0.154145	0.312768	0.170332	0.131427	0.182986	0.086296	0.030833	0.824666	0.599365	0.034826	0.253694	0.058335	0.085983	0.098725	0.023879	0.074614	0.177181	0.083218	0.122064	0.067212	0.755078	0.239124	0.126535	0.066897	0.061524	0.529636	0.21493	0.047721	0.080437	0.099143	0.334104	0.027595	0.508412	0.110597	0.314884	0.17382	0.144252	0.258151	0.436101	0.046435	0.077601	0.32318	0.02297	0.03185	0.173681	0.203287	0.724612	0.045712	0.092457	0.248342	0.31892
