Gene name	Crypt_mean	V1_mean	V2_mean	V3_mean	V4_mean	V5_mean	V6_mean	Crypt_SEM	V1_SEM	V2_SEM	V3_SEM	V4_SEM	V5_SEM	V6_SEM	p-value	q-value
Ecsit	0.000050	0.000033	0.000012	0.000013	0.000010	0.000010	0.000001	0.000005	0.000003	0.000003	0.000005	0.000003	0.000004	0.000001	2.586820e-13	1.788198e-13
Cnn1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Elof1	0.000152	0.000091	0.000068	0.000053	0.000051	0.000037	0.000032	0.000008	0.000006	0.000007	0.000010	0.000005	0.000006	0.000007	2.497585e-09	1.339060e-09
Acp5	0.000059	0.000111	0.000107	0.000074	0.000076	0.000039	0.000017	0.000005	0.000008	0.000009	0.000015	0.000008	0.000007	0.000006	8.104628e-15	6.137495e-15
Pigyl	0.000086	0.000054	0.000043	0.000023	0.000017	0.000009	0.000007	0.000006	0.000005	0.000005	0.000007	0.000003	0.000003	0.000003	4.884981e-15	3.787212e-15
Zfp872	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
1810064F22Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Zfp809	0.000010	0.000007	0.000003	0.000000	0.000001	0.000003	0.000002	0.000002	0.000002	0.000001	0.000000	0.000001	0.000002	0.000002	6.678715e-03	1.577777e-03
Zfp599	0.000004	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	3.590323e-04	1.094524e-04
Zfp810	0.000002	0.000003	0.000001	0.000000	0.000000	0.000001	0.000000	0.000001	0.000001	0.000001	0.000000	0.000000	0.000001	0.000000	6.205037e-03	1.475952e-03
Anln	0.000019	0.000002	0.000001	0.000000	0.000001	0.000000	0.000000	0.000003	0.000001	0.000001	0.000000	0.000001	0.000000	0.000000	1.259206e-01	1.987548e-02
9530077C05Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Rp9	0.000163	0.000117	0.000091	0.000073	0.000073	0.000034	0.000030	0.000008	0.000007	0.000008	0.000014	0.000008	0.000007	0.000007	1.382894e-12	9.181630e-13
Gm17545	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Bbs9	0.000002	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000001	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	8.234027e-01	8.087857e-02
Bmper	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Npsr1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm15600	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm10701	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Dpy19l1	0.000006	0.000000	0.000004	0.000000	0.000001	0.000000	0.000000	0.000002	0.000000	0.000002	0.000000	0.000001	0.000000	0.000000	1.960650e-04	6.243802e-05
Dpy19l2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Cypt4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Tbx20	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm10181	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Herpud2	0.000012	0.000017	0.000023	0.000026	0.000016	0.000020	0.000007	0.000002	0.000003	0.000004	0.000008	0.000003	0.000005	0.000004	3.799482e-02	7.292339e-03
Gm29642	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm29375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Sept7	0.000065	0.000044	0.000064	0.000043	0.000057	0.000053	0.000064	0.000005	0.000004	0.000007	0.000010	0.000006	0.000009	0.000012	5.366947e-01	6.078507e-02
Eepd1	0.000009	0.000019	0.000009	0.000010	0.000011	0.000013	0.000093	0.000002	0.000003	0.000003	0.000005	0.000003	0.000004	0.000014	1.102000e-16	9.315615e-17
B3gat1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Glb1l2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Glb1l3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm1110	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Acad8	0.000018	0.000009	0.000016	0.000012	0.000008	0.000006	0.000006	0.000003	0.000002	0.000004	0.000005	0.000002	0.000003	0.000003	2.673409e-01	3.619912e-02
Thyn1	0.000033	0.000009	0.000002	0.000000	0.000001	0.000000	0.000001	0.000004	0.000002	0.000001	0.000000	0.000001	0.000000	0.000001	3.839513e-09	2.023376e-09
Vps26b	0.000023	0.000021	0.000026	0.000008	0.000012	0.000009	0.000005	0.000003	0.000003	0.000005	0.000004	0.000003	0.000004	0.000003	1.641480e-04	5.292324e-05
Ncapd3	0.000025	0.000005	0.000003	0.000006	0.000001	0.000003	0.000003	0.000003	0.000001	0.000001	0.000004	0.000001	0.000002	0.000003	6.984615e-01	7.257126e-02
Jam3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm29172	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Igsf9b	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Spata19	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Opcml	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Ntm	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm15520	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Snx19	0.000009	0.000012	0.000010	0.000012	0.000015	0.000013	0.000003	0.000002	0.000002	0.000003	0.000006	0.000003	0.000004	0.000002	1.739976e-01	2.578874e-02
Adamts15	0.000012	0.000004	0.000000	0.000000	0.000001	0.000000	0.000002	0.000002	0.000001	0.000000	0.000000	0.000000	0.000000	0.000002	4.939048e-02	9.046201e-03
Adamts8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Zbtb44	0.000022	0.000012	0.000008	0.000011	0.000005	0.000001	0.000004	0.000003	0.000002	0.000002	0.000005	0.000002	0.000001	0.000002	4.389973e-02	8.206372e-03
Gm17508	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
St14	0.000079	0.000084	0.000094	0.000089	0.000161	0.000242	0.000344	0.000006	0.000006	0.000010	0.000012	0.000013	0.000019	0.000029	1.102000e-16	9.315615e-17
Aplp2	0.000074	0.000085	0.000093	0.000075	0.000085	0.000051	0.000051	0.000006	0.000006	0.000009	0.000012	0.000007	0.000008	0.000010	7.623368e-03	1.775235e-03
Prdm10	0.000001	0.000002	0.000001	0.000001	0.000001	0.000003	0.000002	0.000001	0.000001	0.000001	0.000001	0.000001	0.000002	0.000002	9.572389e-01	9.012697e-02
Nfrkb	0.000010	0.000004	0.000006	0.000002	0.000003	0.000003	0.000002	0.000002	0.000001	0.000002	0.000002	0.000001	0.000002	0.000002	4.691622e-01	5.550347e-02
Tmem45b	0.000088	0.000166	0.000278	0.000322	0.000241	0.000183	0.000141	0.000007	0.000009	0.000016	0.000025	0.000014	0.000015	0.000017	1.443290e-15	1.150986e-15
Barx2	0.000017	0.000052	0.000083	0.000092	0.000055	0.000025	0.000008	0.000003	0.000005	0.000008	0.000015	0.000006	0.000006	0.000003	2.220446e-16	1.850883e-16
Arhgap32	0.000073	0.000063	0.000047	0.000065	0.000047	0.000026	0.000009	0.000006	0.000005	0.000006	0.000010	0.000005	0.000006	0.000003	1.955807e-10	1.142454e-10
Kcnj5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Kcnj1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Fli1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm27201	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Ets1	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	7.964726e-01	7.905615e-02
Gm27240	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm3331	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm27162	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm27166	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm27164	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
7630403G23Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Kirrel3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm26662	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Kirrel3os	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
St3gal4	0.000248	0.000786	0.000823	0.000886	0.000949	0.001054	0.000895	0.000021	0.000023	0.000032	0.000051	0.000029	0.000042	0.000048	1.039776e-05	3.933109e-06
Dcps	0.000026	0.000006	0.000002	0.000003	0.000001	0.000001	0.000008	0.000003	0.000002	0.000001	0.000003	0.000001	0.000001	0.000004	1.296467e-01	2.034551e-02
Tirap	0.000012	0.000008	0.000001	0.000000	0.000003	0.000003	0.000006	0.000003	0.000002	0.000001	0.000000	0.000001	0.000002	0.000003	7.563671e-03	1.762328e-03
Srpr	0.000051	0.000043	0.000026	0.000015	0.000023	0.000009	0.000011	0.000005	0.000004	0.000005	0.000006	0.000004	0.000003	0.000004	4.644186e-09	2.427267e-09
Foxred1	0.000014	0.000011	0.000005	0.000002	0.000004	0.000003	0.000000	0.000002	0.000002	0.000002	0.000002	0.000001	0.000002	0.000000	2.544292e-05	9.168623e-06
Fam118b	0.000023	0.000018	0.000012	0.000017	0.000019	0.000013	0.000006	0.000003	0.000003	0.000003	0.000007	0.000004	0.000004	0.000003	2.371749e-01	3.300628e-02
Rpusd4	0.000009	0.000007	0.000004	0.000000	0.000004	0.000000	0.000000	0.000002	0.000002	0.000002	0.000000	0.000002	0.000000	0.000000	4.698181e-04	1.399750e-04
Cdon	0.000002	0.000001	0.000000	0.000003	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000003	0.000000	0.000000	0.000000	1.095525e-01	1.764556e-02
Gm1113	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Ddx25	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Pus3	0.000005	0.000002	0.000001	0.000000	0.000000	0.000001	0.000000	0.000002	0.000001	0.000001	0.000000	0.000000	0.000001	0.000000	3.989530e-01	4.944984e-02
Hyls1	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Pate2	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	3.566946e-01	4.534049e-02
Pate4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm17365	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm17252	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm17677	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm27235	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm17727	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
D730048I06Rik	0.000001	0.000000	0.000001	0.000000	0.000001	0.000001	0.000000	0.000001	0.000000	0.000001	0.000000	0.000001	0.000001	0.000000	9.211768e-01	8.738725e-02
9230110F15Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
9230113P08Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm27187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm5916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm3434	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm3867	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm7257	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm9513	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm5615	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm17689	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
A630095E13Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
1700027I24Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Acrv1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Chek1	0.000007	0.000000	0.000000	0.000000	0.000001	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000001	0.000000	0.000001	5.244335e-01	5.991935e-02
Stt3a	0.000096	0.000101	0.000081	0.000071	0.000059	0.000045	0.000036	0.000006	0.000007	0.000008	0.000011	0.000006	0.000008	0.000008	1.381557e-07	6.416080e-08
Gm26787	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Ei24	0.000081	0.000057	0.000045	0.000040	0.000037	0.000026	0.000010	0.000006	0.000005	0.000006	0.000009	0.000005	0.000006	0.000005	4.081473e-08	1.970812e-08
Fez1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Pknox2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm3896	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Tmem218	0.000009	0.000003	0.000000	0.000002	0.000001	0.000002	0.000000	0.000002	0.000001	0.000000	0.000002	0.000001	0.000001	0.000000	1.886445e-01	2.748516e-02
Slc37a2	0.000001	0.000002	0.000004	0.000011	0.000001	0.000000	0.000000	0.000001	0.000001	0.000002	0.000005	0.000001	0.000000	0.000000	3.697002e-04	1.123446e-04
Ccdc15	0.000002	0.000000	0.000000	0.000000	0.000001	0.000005	0.000000	0.000001	0.000000	0.000000	0.000000	0.000001	0.000003	0.000000	5.386994e-03	1.299779e-03
Hepacam	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	NaN	NaN
Robo4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Robo3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Msantd2	0.000004	0.000004	0.000001	0.000002	0.000002	0.000006	0.000007	0.000001	0.000002	0.000001	0.000002	0.000001	0.000003	0.000003	4.741632e-01	5.589244e-02
Esam	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Vsig2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Nrgn	0.000000	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	NaN	NaN
Spa17	0.000002	0.000002	0.000004	0.000008	0.000010	0.000006	0.000004	0.000001	0.000001	0.000002	0.000005	0.000003	0.000003	0.000002	2.869362e-01	3.828439e-02
Siae	0.000007	0.000008	0.000027	0.000018	0.000018	0.000013	0.000009	0.000002	0.000002	0.000005	0.000007	0.000004	0.000004	0.000004	2.860475e-02	5.747031e-03
Tbrg1	0.000101	0.000108	0.000118	0.000099	0.000135	0.000169	0.000196	0.000007	0.000007	0.000010	0.000015	0.000009	0.000014	0.000021	1.190014e-06	5.038840e-07
Panx3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Olfr160	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Olfr874	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Olfr875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Olfr876	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Olfr877	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Olfr145	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Olfr878	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Olfr881	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Olfr883	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Olfr884	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Olfr885	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Olfr887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Olfr888	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Olfr889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Olfr890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Olfr891	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Olfr893	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Olfr894	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Olfr143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Olfr895	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Olfr25	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Olfr898	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
